run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,recall-at-5,recall-at-10,recall-at-20,citation-recall,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,steps-executed,response,error
d1145872-7cb1-47cd-8efc-18ac0ea94648,2026-05-24T17:35:46.304578Z,weights-phrase-heavy,altinn-broker-getting-started,1,public-docs,public-docs-smoke,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,1,1,1,989cc83e5afc,989cc83e5afc,9584a6e89afc,13161,,,,3,"For å komme i gang med **Altinn Broker under overgangen til Altinn 3**, peker kilden på **“Altinn 3 Formidling overgangsløsning”** som den relevante delen av dokumentasjonen [1]. Den sier også at **tjenesteeiere som har formidlingstjenester i Altinn II må reetablere disse i Altinn 3, i god tid før 19. juni 2026**, når Altinn II slås av [1].

Hvis du mener selve oppstarten, er de nærmeste inngangene i dokumentasjonen:
- **Hvordan komme i gang** [1]
- **Altinn 3 Formidling overgangsløsning** [1]

Siden spørsmålet ditt er litt underspesifisert, er det ikke mulig å gi ett enkelt steg-for-steg-svar bare fra denne kilden. Den tydeligste anbefalingen er derfor å følge **overgangsløsningen** og sørge for reetablering i Altinn 3 før Altinn II stenges [1].",
ff417b73-a1a5-4350-a9ae-c9781595f293,2026-05-24T17:36:04.833266Z,weights-phrase-heavy,altinn-broker-getting-started,2,public-docs,public-docs-smoke,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,9,4,1,ac4f2dd7a303;708867cb3963;9584a6e89afc;ae069be44071;8a7e9397c23f;be9e02a668a7;cdd0fa0520d6;94f0fa820e54;753bfeab7314,9584a6e89afc;ae069be44071;cdd0fa0520d6;94f0fa820e54,9584a6e89afc,18528,,,,3,"For å komme i gang med **Altinn Broker under overgangen til Altinn 3**, må du følge **Altinn 3 Broker Transition Solution** og spesielt **Getting started with Altinn Broker Transition Solution** [4].

Kort oppsummert er stegene for en tjenesteeier:  
1. Ha en eksisterende **Altinn 2 Formidlingstjeneste** [1].  
2. Ha eller opprett en tilsvarende tjeneste i **Altinn 3** [1].  
3. Bestill et **overgangsoppsett** fra Altinn 2-tjenesten til Altinn 3-tjenesten [1].  
4. Gå live med overgangsløsningen mens forbrukerne migrerer til **Altinn Formidling** [1].  
5. Når alle forbrukere er flyttet, dekommisjoner Altinn 2-tjenesten [1].

Du må også konfigurere ressursen riktig for overgangsløsningen, blant annet med tilgangsregler for **subscribe** for alle, **read** for mottakere og **write** for avs…",
db2e6b0e-bddf-4e1e-9839-61a1146998c5,2026-05-24T17:36:24.288439Z,weights-phrase-heavy,altinn-broker-technical-overview,0,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,5,1,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54;8aba253d24c8,b35b658d8c9b;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897,63c3d3e28820,19455,,,,3,"Den tekniske arkitekturen bak **Altinn Broker i overgangsfasen** er en **Altinn 2 Broker Transition Solution** der en intern **Altinn 2 bridge / Broker Transition service bridge** videresender Broker-forespørsler fra Altinn 2 til Altinn 3 for en gitt forespørsel, basert på **ServiceCode/ServiceEditionCode**-kombinasjonen. Dette er en implementasjon av en **soft shift**-løsning fra Altinn 2 til Altinn 3. [5]

Kort oppsummert innebærer løsningen at:  
- **Altinn 2** fortsatt brukes som inngangspunkt for eksisterende Broker-tjenester, men forespørsler kan rutes videre til Altinn 3. [3][5]  
- **Autentisering og autorisasjon** skjer primært i API-endepunktet som kalles; i Altinn 2 skjer dette på tjenestenivå før ruting til Altinn 3, mens Altinn 3 håndterer dette internt i sitt miljø. [3]  
- D…",
a52e250e-9b18-4dee-a71f-668c62260562,2026-05-24T17:36:43.670664Z,weights-phrase-heavy,altinn-broker-technical-overview,1,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,6,1,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54;8aba253d24c8,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;63e3857a5897;b65c1dda9cdb,63c3d3e28820,19381,,,,3,"Den tekniske arkitekturen bak Altinn Broker i overgangsfasen er en **Altinn 2 Broker Transition Solution** der en intern **Altinn 2 bridge / Broker Transition service bridge** videresender Broker-forespørsler fra Altinn 2 til Altinn 3 for en gitt forespørsel, basert på **ServiceCode/ServiceEditionCode**-kombinasjonen [2][5].

Kort oppsummert innebærer dette at:

- **Altinn 2** fungerer som inngangspunkt for eksisterende Broker-tjenester, men kan rute forespørsler videre til Altinn 3 via en dedikert overgangsendepunkt/bridge [4][5].
- **Altinn 3** blir lagrings- og behandlingssted for nye filer og metadata; Altinn 2 “caller” bare Altinn 3 i overgangsløsningen [4].
- Det kreves både en **Altinn 2 service** med tilhørende autorisasjonsoppsett i **SRR**, og en **Altinn 3 Broker Resource** med …",
25c64517-d24b-4017-803e-916aaa78c1b0,2026-05-24T17:37:02.496820Z,weights-phrase-heavy,altinn-broker-technical-overview,2,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,5,1,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54;da85a86a3f0d;8aba253d24c8,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;63e3857a5897,63c3d3e28820,18825,,,,3,"Den tekniske arkitekturen for **Altinn Broker i overgangsfasen** er en **Altinn 2 Broker Transition Solution** der en intern **Altinn 2 bridge / Broker Transition service bridge** videresender Broker-forespørsler fra **Altinn 2 til Altinn 3** for en gitt forespørsel, basert på **ServiceCode/ServiceEditionCode**-kombinasjonen. Dette er beskrevet som en implementasjon av en **soft shift solution** fra Altinn 2 til Altinn 3. [2][5]

Kort oppsummert innebærer løsningen at:  
- **Altinn 2** fortsatt brukes som inngangspunkt for enkelte tjenester, men forespørsler kan rutes videre til **Altinn 3**. [2][4]  
- **Autentisering og autorisasjon** skjer primært i API-endepunktet som kalles; for Altinn 2 skjer dette på tjenestenivå før kallene rutes videre til Altinn 3. [4]  
- Det må finnes både en *…",
fbd17520-d4eb-497b-8fdc-09a9de2a9289,2026-05-24T17:37:15.791280Z,weights-phrase-heavy,altinn-dialogporten-about,0,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,9,4,1,e4deb94ea9c5;ca4e0bd94283;9f75a7784e9b;6ede690dc04c;fa42f12f0e96;15caa4bf8ead;0f76a4965326;66335015006e;4a9ad6cd2bd1,9f75a7784e9b;0f76a4965326;66335015006e;4a9ad6cd2bd1,9f75a7784e9b,13294,,,,3,"Dialogporten er en løsning som tillater meldinger og dialoger implementert på Altinn 3 og andre digitale tjenesteplattformer å være tilgjengelige for sluttbruker-systemer i et felles format. [1][3]

Det finnes også en mer teknisk beskrivelse: Dialogporten API er API-et for Dialogporten-funksjonalitet. [2][4]

Hvis du mener selve produktet/tjenesten, er [1] og [3] den beste treffet.",
c4035685-4d82-4854-bb97-a393f203e1ea,2026-05-24T17:37:29.372401Z,weights-phrase-heavy,altinn-dialogporten-about,1,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,5,1,1,9f75a7784e9b;4a9ad6cd2bd1;fa42f12f0e96;15caa4bf8ead;e4deb94ea9c5,9f75a7784e9b,9f75a7784e9b,13581,,,,3,"Dialogporten er en løsning som gjør meldinger og dialoger fra Altinn 3 og andre digitale tjenesteplattformer tilgjengelige for sluttbruker-systemer i et felles format. [1]

Den brukes altså som en felles portal/API-løsning for dialoger og meldinger mellom brukere, tjenesteplattformer og fellesfunksjonalitet i Altinn. [1]",
4cc64b95-46b6-4efe-8663-79c96b00624c,2026-05-24T17:37:47.320273Z,weights-phrase-heavy,altinn-dialogporten-about,2,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,3,1,aa43c73faf55;a7942896bf17;435130fc25cf;965b3916f9e2;a233d1c22ebe;75962c2f79c6;4a9ad6cd2bd1;0f76a4965326,aa43c73faf55;a7942896bf17;435130fc25cf,9f75a7784e9b,17948,,,,3,"Dialogporten er en løsning som fungerer som et felles API og metadata-lager for digitale dialoger [1]. Den brukes for å legge til rette for sikker og effektiv kommunikasjon mellom offentlige tjenesteplattformer, som Altinn, og brukere, ved å tilby en standardisert måte å håndtere digitale dialoger og meldinger på [1].

Mer konkret inneholder Dialogporten «dialoger», som er representasjoner av en bestemt instans av en digital tjeneste, med avsender, mottaker, referanse til en digital tjenestedefinisjon, samt metadata som tittel, sammendrag og aktivitetshistorikk [2]. Faktisk innhold som skjemaer, brødtekster og vedlegg er ikke lagret i dialogen, men bare referert via URL-er [3]. Dialogporten er også kun-les for sluttbrukere; oppdateringer skrives av tjenesteplattformene på vegne av tjeneste…",
51100be9-9198-452c-a4d5-7bf6d44802cb,2026-05-24T17:38:04.147685Z,weights-phrase-heavy,altinn-studio-create-user,0,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,2,1,79fcd70d01e9;1dc794bca3d7;f460db60d7b4;399dd12914ed;7a010b4280f0;9ae89177238d;ae8295fb1ae4,79fcd70d01e9;1dc794bca3d7,0fac42eefdc4,16827,,,,3,"For å opprette en bruker i Altinn Studio v8, gjør du dette: [1]

1. Gå til **altinn.studio** og klikk **""Create new user""**. [1]  
2. Registrer deg via **Ansattporten**. [1]  
3. Logg inn med legitimasjon i Ansattporten, for eksempel **BankID** eller **MinID**. [1]  
4. Opprett en Altinn Studio-bruker ved å fylle inn **username**, **email**, **password** og **captcha**, og klikk **""Complete""**. Brukeren i Altinn Studio blir koblet til din Ansattporten-bruker. [1]  
5. Aktiver kontoen din via e-posten du får til adressen du oppga. Kopier aktiveringslenken inn i nettleseren og trykk Enter. Hvis lenken er ugyldig eller utløpt, kan du prøve å logge inn igjen via Ansattporten. [1]  
6. Gi **Altinn Studio application** tilgang til brukerkontoen din. [1]

Når kontoen er aktivert, kan du klikke på…",
6ebee065-c44e-45ab-a657-106698fb16bc,2026-05-24T17:38:31.537223Z,weights-phrase-heavy,altinn-studio-create-user,1,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,15,1,1,1dc794bca3d7;9ae89177238d;9755632d1ef5;d4c496b15ba4;1ce045e4ea2f;ace59cbcb651;008bece2be96;79fcd70d01e9;ae8295fb1ae4;bc2e044238be;399dd12914ed;6ffccfc7fd2a;7a010b4280f0;f460db60d7b4;f03ec7160b50,79fcd70d01e9,0fac42eefdc4,27388,,,,3,"For å opprette en bruker i Altinn Studio v8, følger du disse stegene [1]:

1. Gå til [altinn.studio](https://altinn.studio) og klikk **""Create new user""**. [1]  
2. Registrer deg via **Ansattporten**. [1]  
3. Logg inn i Ansattporten med for eksempel **BankID** eller **MinID**. [1]  
4. Opprett en Altinn Studio-bruker ved å fylle inn **brukernavn, e-post, passord og captcha**, og klikk **""Complete""**. [1]  
5. Aktiver kontoen din via e-posten som sendes til adressen du oppga. [1]

Brukeren i Altinn Studio er personlig og kan kobles til én eller flere organisasjoner for samarbeid og tilgang til eksisterende apper. [1]",
2e2d6009-805e-4977-8151-06844fb97ea3,2026-05-24T17:39:02.740508Z,weights-phrase-heavy,altinn-studio-create-user,2,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,14,3,1,1dc794bca3d7;9ae89177238d;33eaaea74c85;1ce045e4ea2f;0a1eb3cfdc80;ace59cbcb651;829b010fc712;79fcd70d01e9;ae8295fb1ae4;bc2e044238be;399dd12914ed;6ffccfc7fd2a;7a010b4280f0;f460db60d7b4,829b010fc712;79fcd70d01e9;ae8295fb1ae4,0fac42eefdc4,31203,,,,3,"For å opprette en bruker i Altinn Studio v8, følger du veiledningen **“Create user in Altinn Studio”**. Den sier at Altinn Studio-brukeren din er personlig, og kan kobles til én eller flere organisasjoner for samarbeid og tilgang til eksisterende apper. [2]

Kort fortalt:
1. Gå til **altinn.studio** og logg inn. [2]
2. Følg stegene for å opprette/konfigurere brukeren din første gang i Altinn Studio. [2]

Hvis du mener **å legge en eksisterende bruker til en organisasjon eller et team**, er det en annen prosess: en **owner** av organisasjonen må gå til `https://altinn.studio/repos/org/{org}/teams/` og legge brukeren til i riktig team ved å skrive inn brukerens **Altinn Studio username** og klikke **“Add Team Member”**. [1][3]

Hvis du vil, kan jeg også gi deg en helt konkret steg-for-steg-o…",
e89d4c63-de6a-426c-b654-a67984bfdfb1,2026-05-24T17:39:49.095826Z,weights-phrase-heavy,altinn-studio-datamodeling,0,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,4,3,1,bc2e044238be;6ffccfc7fd2a;ace59cbcb651;3823ec145974,bc2e044238be;ace59cbcb651;3823ec145974,2f6cee8d5f5e,46354,,,,3,,
c3477ea2-8556-4ed1-bd25-385b4f64c600,2026-05-24T17:40:04.221632Z,weights-phrase-heavy,altinn-studio-datamodeling,1,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,3,3,1,64cc1aee310d;2f6cee8d5f5e;e330142e8502,64cc1aee310d;2f6cee8d5f5e;e330142e8502,2f6cee8d5f5e,15125,,,,3,"I Altinn Studio v8 definerer du en datamodell ved å bruke **Altinn Studio Datamodellering**, som baserer seg på en **datamodell i JSON Schema-format** og kan generere **XSD- og C#-modeller** ut fra dette. [1]

Hvis du mener **hvordan du gjør det i verktøyet**, er fremgangsmåten å: logge inn i Altinn Studio, gå til **Altinn Studio Dashboard**, velge **Rediger** på appen eller datamodellerings-repoet, og deretter velge fanen **Datamodell** i toppmenyen. [2]

Det er også en viktig avgrensning: per nå støttes **kun opplasting av XSD datamodell**. Når du laster opp en XSD-fil, genereres `<model>.cs` og `<model>.schema.json`. [3]

Hvis du vil, kan jeg også forklare dette som en kort steg-for-steg-oppskrift.",
2d233cca-df2c-43a8-90d6-fb9b759f0c6e,2026-05-24T17:40:20.468910Z,weights-phrase-heavy,altinn-studio-datamodeling,2,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,6,3,1,507447d81612;ad84e478aa32;6f85679f5fbd;ea81db9a569d;900bc63903f2;1b01e940366f,ad84e478aa32;ea81db9a569d;1b01e940366f,2f6cee8d5f5e,16246,,,,3,"I Altinn Studio v8 kan du definere en datamodell ved å bruke **Altinn Studio Data Modeling / Datamodellering**-verktøyet, som er laget for å **opprette, importere eller redigere datamodeller**. Verktøyet støtter **JSON og XML**, kan **automatisk generere nødvendige filer**, og kan også **importere datamodeller fra SERES**. [2][3]

Hvis du mener datamodellen for en **app**, ligger den i `App/models` i appens filstruktur, og består typisk av disse filene: **C# data model** (`<model>.cs`), **JSON Schema** (`<model>.schema.json`), **XSD data model** (`<model>.XSD`), og **JSON metadata** (`<model>.metadata.json`). [1]

Hvis du vil, kan jeg også forklare **hvordan du gjør det steg for steg i Altinn Studio**.",
af24b9fc-4d36-4bf6-b85a-017f96c8710e,2026-05-24T17:40:52.534130Z,weights-phrase-heavy,altinn3-lansert-when,0,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,13,2,1,ec5a84ebaf96;d81ff032aa35;2840be59c8d4;8e22ae4b88b1;3b9d00305074;17cba33857f9;f9f576be43d3;48af08023d1b;9083bf15f18f;58746b33b3b8;e396875b9f1f;d45c9debe7da;edb63d72fea0,ec5a84ebaf96;8e22ae4b88b1,8e22ae4b88b1,32065,,,,3,Altinn 3 ble lansert i **juni 2020** [1][2]. Kilden oppgir også at de første applikasjonene ble satt i produksjon **19. juni 2020** [1][2].,
aa473513-26fa-482d-8322-c4b14d7ebf60,2026-05-24T17:41:27.248823Z,weights-phrase-heavy,altinn3-lansert-when,1,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,1,1,d81ff032aa35;24ba94a179c3;3b9d00305074;58746b33b3b8;43e78c0bd579;edb63d72fea0;9083bf15f18f;ec5a84ebaf96,ec5a84ebaf96,8e22ae4b88b1,34713,,,,3,"Altinn 3 ble lansert i **juni 2020** ifølge kilden som sier at den første versjonen ble lansert da, og at de første applikasjonene ble satt i produksjon **19. juni 2020** [1].  

Hvis du mener **plattformen Altinn 3** spesifikt, er dette den tydeligste datoen i kildene [1].",
a5d477c2-1d81-4ae9-99f5-a45034cee6c9,2026-05-24T17:41:42.390805Z,weights-phrase-heavy,altinn3-lansert-when,2,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,4,1,1,3b9d00305074;f9f576be43d3;d81ff032aa35;8e22ae4b88b1,8e22ae4b88b1,8e22ae4b88b1,15139,,,,3,"Altinn 3 ble lansert i juni 2020, og de første applikasjonene på løsningen ble satt i produksjon 19. juni 2020. [1]",
c0509c42-7f60-49ba-86ec-2e4006bef574,2026-05-24T17:42:49.926547Z,weights-phrase-heavy,altinn-correspondence-post-published,0,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,6,1,cdf2643b7965;c205a444b6ab;408ad13995a1;a24f98bbdf7b;b7ccec4d9b74;8799fc03af21;4ec418abf028;49362e0ed0fa;82ad7fb84323;dacba59a3448,cdf2643b7965;c205a444b6ab;b7ccec4d9b74;8799fc03af21;49362e0ed0fa;82ad7fb84323,068a1c1b7fa5,67535,,,,3,"En **correspondence** i Altinn 3 er en meldingstjeneste for sikker utveksling av brev, varsler og andre dokumenter mellom offentlig sektor og privatpersoner/virksomheter.

Det som skjer etter at den er **publisert/sendt**, er i praksis at den blir gjort tilgjengelig for mottaker i Altinn, og den kan knyttes til en Altinn-ressurs som styrer tilgang for både avsender og mottaker.

Det dokumentasjonen jeg fant sier tydelig om **avpublisering** er at:

- appen blir **ikke tilgjengelig** for brukere
- **API-endepunktene slutter å fungere**
- aktive eksemplarer i innboksen kan ikke lenger åpnes og gir feilside
- data kan fortsatt hentes via **Storage API** etter avpublisering

Så kort sagt:  
**Etter publisering blir correspondence tilgjengelig for mottaker i Altinn; hvis den underliggende appen…",
b418b64f-8d3c-45bc-9753-ac55df544951,2026-05-24T17:43:06.797446Z,weights-phrase-heavy,altinn-correspondence-post-published,1,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,4,1,904d53ae7881;08ed1bccd43d;5e236f159fb8;fa957b5aa28b;86feef207c8d;2756a3f03a09;73e075cf955b;b2d5bb1a67a8;3e5d3ec39d0e,5e236f159fb8;2756a3f03a09;b2d5bb1a67a8;3e5d3ec39d0e,068a1c1b7fa5,16869,,,,3,"Etter at en correspondence er **publisert** i Altinn 3, går den inn i en **post-published lifecycle** der mottakere kan samhandle med den [2].  

Det betyr blant annet at mottakeren kan:  
- **Fetched**: når de henter oversikten eller innholdet via API [1][3][4]  
- **Read**: når de åpner innholdet første gang, eller markerer den som lest [1][3][4]  
- **AttachmentsDownloaded**: når de laster ned vedlegg [1][3][4]  
- **Confirmed**: hvis bekreftelse er påkrevd, og etter at den først er **Fetched** [1][3][4]  
- **PurgedByRecipient**: hvis mottakeren sletter den [3]  

Hvis du mener hva som skjer med statusen etter publisering, er det altså at den kan bevege seg gjennom disse mottakerhandlingene i livssyklusen [2][3].",
7cc70f55-6c9f-40d6-8739-634bf5230a83,2026-05-24T17:43:25.394054Z,weights-phrase-heavy,altinn-correspondence-post-published,2,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,1.0,1.0,0.0,11,7,1,5e236f159fb8;fa957b5aa28b;4d401e4429c6;2756a3f03a09;23313b9a4c7a;baca3ca2a832;068a1c1b7fa5;b2d5bb1a67a8;3e5d3ec39d0e;4236d1b1890c;e11adebf033b,5e236f159fb8;fa957b5aa28b;4d401e4429c6;2756a3f03a09;baca3ca2a832;b2d5bb1a67a8;3e5d3ec39d0e,068a1c1b7fa5,18594,,,,3,"Etter at en correspondence er publisert i Altinn, går den inn i **Recipient Interactions**-fasen, der mottakeren kan samhandle med den [2]. Dette inkluderer blant annet å:

- hente detaljer via **GetOverview** eller **GetContent**, som setter status til **Fetched** [1][4][6]
- lese innholdet, som ved første **GetContent**-kall setter status til **Read** [1][4][6]
- eksplisitt markere som lest via **/markasread** [1][3][5]
- laste ned vedlegg når som helst etter publisering, som setter status til **AttachmentsDownloaded** [1][4][6]
- bekrefte via **/confirm** hvis **IsConfirmationNeeded = true**, som krever at **Fetched** allerede er satt [1][3][5]
- bli slettet/purged av mottaker eller Altinn, som gir statusene **PurgedByRecipient** eller **PurgedByAltinn** [2][4][6]

Kort sagt: etter publ…",
b6a1508a-ab0d-4647-94a5-d06a87cc4bd9,2026-05-24T17:43:44.213721Z,weights-phrase-heavy,altinn-systemuser-api-model,0,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,5,2,1,e6f7545a1adc;fffd1547fdeb;74fc02526720;1be3faaa6601;47c19243d5ca,74fc02526720;1be3faaa6601,6d8a6a851332,18819,,,,3,"Datamodellen for en **system user** i Altinn ser ut til å bestå av disse feltene, slik de er beskrevet i kildene [1][2]:

- **id**: en unik identifikator generert av Altinn når system user opprettes [1].
- **name**: et brukervennlig navn gitt av leverandøren; hvis den opprettes via portalen, er standardverdien systemnavnet [1].
- **systemId**: den unike identifikatoren for systemet [1].
- **systemName**: et brukervennlig navn for systemet gitt av leverandøren [1].
- **partyId**: partyid til organisasjonen som eier system user [1].
- **orgNo**: organisasjonsnummeret til organisasjonen som eier system user [1].
- **created**: datoen system user ble opprettet [1].
- **deleted**: angir om system user er slettet; `True` betyr slettet og `False` betyr ikke slettet [1].
- **vendorName**: navnet p…",
bec9547d-dcab-43b4-bc26-4f0f6120637b,2026-05-24T17:44:04.049114Z,weights-phrase-heavy,altinn-systemuser-api-model,1,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,4,1,74fc02526720;c4e7d01f16c1;d612235c64ad;fd72a28afd94;d1939e6053a8;a79a59ed2586;e6f7545a1adc;6f4a1ef342c8;fffd1547fdeb;856b843dc042,74fc02526720;c4e7d01f16c1;d612235c64ad;d1939e6053a8,6d8a6a851332,19834,,,,3,"Datamodellen for en **system user** i Altinn består av flere felt, men kildene viser to nærliggende modeller med litt ulikt fokus: én for **system user information** og én for **system register information**. Derfor er det litt ambiguitet i spørsmålet, men den mest direkte modellen for en system user er denne [1]:

- **id**: unik identifikator generert av Altinn når system user opprettes [1]
- **name**: brukervennlig navn satt av leverandøren; hvis den opprettes via portalen, brukes som standard systemnavnet [1]
- **systemId**: unik identifikator for systemet [1]
- **systemName**: brukervennlig navn for systemet [1]
- **systemIdGeneratedByAltinn**: unik identifikator for systemet, generert av Altinn når systemet opprettes [1]
- **partyId**: partyid til organisasjonen som eier system user […",
b7069e15-d14a-4d8b-b9fb-fab6b1c54bca,2026-05-24T17:44:20.884822Z,weights-phrase-heavy,altinn-systemuser-api-model,2,public-docs,exploratory-rerank,"altinn-systemuser,exact-lookup,simple",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,1,1,050fbe324462;ad408ff1ae47;e6f7545a1adc;a79a59ed2586;fd72a28afd94;1071f704051a;865fe9f2693a;c480e7fbbbe4,1071f704051a,6d8a6a851332,16835,,,,3,"Datamodellen for en **system user** i Altinn er ikke beskrevet som én fast, komplett objektmodell i kildene, men som et sett med sentrale felter i en **Maskinporten-token** og i **PDP-forespørselen**. [1]

De viktigste delene som fremgår er: [1]

- **authorization_details**: inneholder informasjon om systembrukeren. [1]
  - **type**: `""urn:altinn:systemuser""` [1]
  - **systemuser_org**: organisasjonen som opprettet systembrukeren. [1]
    - **authority**: `""iso6523-actorid-upis""` [1]
    - **id**: organisasjonsidentifikator, for eksempel `""0192:314168267""` [1]
  - **systemuser_id**: unik ID for systembrukeren. [1]
  - **system_id**: referanse til systemet systembrukeren peker på. [1]

- **scope**: hvilke rettigheter/token-scope som er gitt, for eksempel `""krr:global/kontaktinformasjon.read…",
39304413-e2b9-4f9a-a32c-d2e3191ce0ed,2026-05-24T17:44:39.057907Z,weights-phrase-heavy,altinn-systemuser-api-opprett,0,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,7,1,c61c1f46fe63;16049c347d69;ad001426b658;9bc9b92a27cc;cb349d28b827;ccaa38f7f58e;63528e131071,c61c1f46fe63;16049c347d69;ad001426b658;9bc9b92a27cc;cb349d28b827;ccaa38f7f58e;63528e131071,70a69fb50d45,18172,,,,3,"For å opprette en **systembruker via Altinn system user API**, må du først avklare **hvilken type systembruker** du mener, fordi kildene beskriver flere opprettelsesløp: **brukerstyrt opprettelse**, **leverandørstyrt opprettelse**, og systembruker for **eget system** eller for **tjenesteeier** [1][2][3][4].

## 1) Hvis du mener systembruker for eget system
Dette brukes når systemet skal hente eller sende data for **egen virksomhet** [3].  
Da kan systembrukeren opprettes enten ved **brukerstyrt opprettelse** eller **leverandørstyrt opprettelse** [3].

### Brukerstyrt opprettelse
- Sluttbrukeren logger inn i Altinn og velger systemet [1].
- Sluttbrukeren får vist de forhåndsdefinerte tilgangene systemet krever [1].
- Når tilgangene aksepteres, opprettes systembrukeren direkte, uten separat …",
8f5ddd71-3323-4690-9e85-39d3bcc8a371,2026-05-24T17:44:54.612769Z,weights-phrase-heavy,altinn-systemuser-api-opprett,1,public-docs,exploratory-rerank,"altinn-systemuser,simple,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,8,3,1,ad408ff1ae47;e6f7545a1adc;fffd1547fdeb;a79a59ed2586;fd72a28afd94;1071f704051a;16049c347d69;ad001426b658,e6f7545a1adc;fffd1547fdeb;16049c347d69,70a69fb50d45,15554,,,,3,"Du oppretter en systembruker ved å bruke **Altinn system user API** som en **leverandørstyrt opprettelse**: sluttbrukersystem-leverandøren (SBSL) sender en forespørsel til Altinn om å opprette systembrukeren, og forespørselen må deretter godkjennes av sluttbrukeren i Altinn før systembrukeren blir opprettet. [2][3]

Kort sagt er flyten slik:
1. **Leverandøren initierer opprettelsen** via Altinn system user API. [2][3]  
2. **Forespørselen spesifiserer hvilke tilganger/permissions systembrukeren trenger.** [2]  
3. **Sluttbrukeren godkjenner i Altinn.** Først da opprettes systembrukeren. [2][3]

Det finnes også en annen modell, **brukerstyrt opprettelse**, der end-user selv logger inn i Altinn og velger hvilket system systembrukeren skal opprettes for. [1] Hvis du spør om akkurat API-basert…",
