run-id,timestamp,config-id,question-id,repeat,dataset,source,question-tags,status,clarification-rounds,terminal-clarification?,grounding-mode,answer-substring-hit?,recall-at-5,recall-at-10,recall-at-20,citation-recall,n-retrieved,n-cited,n-expected,retrieved-chunk-ids,cited-chunk-ids,expected-chunk-ids,elapsed-ms,prompt-tokens,completion-tokens,total-tokens,cached-tokens,llm-calls,steps-executed,response,error
92fec6b6-65b3-444a-8245-7644fe9d559f,2026-05-24T22:17:30.469615Z,prompt-baseline,altinn-events-architecture,2,public-docs,exploratory-rerank,"exact-lookup,simple,altinn-events",complete,0,false,chunks+answer,true,0.0,1.0,1.0,1.0,9,5,1,13f9ebd06fc7;d432b7fcca5b;2db072be14eb;56ad5c15e3a8;d09b57d63bf0;7d33c4c5baf1;bb623070062b;3018b3b4b1cd;85fc93b549e1,2db072be14eb;56ad5c15e3a8;d09b57d63bf0;7d33c4c5baf1;3018b3b4b1cd,7d33c4c5baf1,19928,7370,546,7916,4992,3,3,"Altinn Events er arkitektonisk bygget opp som en **Publish/Subscribe (Pub/Sub)**-løsning, ikke som event streaming. Det betyr at produsenter publiserer hendelser til en enkel HTTP-grensesnitt, og abonnenter mottar dem via abonnementer og webhooker. [1][2]

Kort oppsummert består løsningen av disse hoveddelene:

- **Event publishers** som sender hendelser inn til Altinn Events via HTTP. [1][2]
- **Event subscribers** som oppretter og administrerer **event subscriptions**, med støtte for attributtbasert filtrering. [1]
- **Reliable delivery** med automatisk retry, slik at hendelser buffers hvis webhooken er utilgjengelig en periode. [1]
- **Authorization services** fra Altinn for å styre hvem som får tilgang til hvilke hendelser. [1]
- **Vedvarende lagring i PostgreSQL**, der hendelsesdata l…",
7d6ced25-3aab-46b5-8b46-3dfc4eb3db98,2026-05-24T22:18:49.649669Z,prompt-baseline,altinn-studio-grouping-repeating,0,public-docs,exploratory-rerank,"paraphrase,altinn-studio,compare",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,4,1,1,6ffccfc7fd2a;bc2e044238be;9cde6495c0ea;ace59cbcb651,9cde6495c0ea,9d621302f88b,79178,53522,1274,54796,44800,10,3,,
7eeac87e-745e-4527-8508-d9a7b1f67181,2026-05-24T22:19:22.782741Z,prompt-baseline,altinn-studio-grouping-repeating,1,public-docs,exploratory-rerank,"paraphrase,altinn-studio,compare",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,4,1,1,6ffccfc7fd2a;bc2e044238be;ace59cbcb651;fd3c5cddbfbb,fd3c5cddbfbb,9d621302f88b,33130,18171,925,19096,13568,6,3,"Forskjellen er at **repeterende grupper** kan gjentas flere ganger, mens **ikke-repeterende grupper** bare brukes til å samle felter én gang i en gruppe. [1]

I kilden beskrives en gruppe som en måte å samle felter på, blant annet for å kunne sette dynamikk på en hel gruppe og for å støtte repeterende grupper i skjema. [1] For **ikke-repeterende grupper** står det at de er oppsett for **ikke-repeterende grupper**, og at gruppen må ha `type: ""group""`; i eksemplet er `maxCount` brukt for en repeterende gruppe, mens teksten sier at `maxCount` må utelates eller settes til `0` for ikke-repeterende grupper. [1]

Kort sagt:
- **Repeterende gruppe**: kan forekomme flere ganger i skjemaet. [1]
- **Ikke-repeterende gruppe**: forekommer bare én gang og brukes primært til å gruppere felter. [1]

Det f…",
1283fb28-c99b-4f84-8d31-6a59c8067df4,2026-05-24T22:20:20.436294Z,prompt-baseline,altinn-studio-grouping-repeating,2,public-docs,exploratory-rerank,"paraphrase,altinn-studio,compare",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,5,1,1,1ce045e4ea2f;bc2e044238be;9cde6495c0ea;ace59cbcb651;f363a6c2c64f,f363a6c2c64f,9d621302f88b,57653,48336,1425,49761,39168,10,3,,
35bf56ea-1399-4e19-932a-b6ec4d27149e,2026-05-24T22:21:24.398197Z,prompt-baseline,altinn-studio-grouping-repeating-edit,0,public-docs,exploratory-rerank,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,3,0,1,9cde6495c0ea;a1f7689ea36a;7dda21abc44a,,3685015c0f1c,63961,56908,1521,58429,45824,10,3,,
f12eed96-a858-42db-9b79-080a4317ddd7,2026-05-24T22:22:23.171627Z,prompt-baseline,altinn-studio-grouping-repeating-edit,1,public-docs,exploratory-rerank,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,5,3,1,9cde6495c0ea;bc2e044238be;6ffccfc7fd2a;ace59cbcb651;8c7a8757bae6,9cde6495c0ea;ace59cbcb651;8c7a8757bae6,3685015c0f1c,58772,51196,1597,52793,43264,10,3,,
bb34b337-a7ae-41f4-ab2e-f8957e050b0b,2026-05-24T22:23:20.050482Z,prompt-baseline,altinn-studio-grouping-repeating-edit,2,public-docs,exploratory-rerank,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,7,0,1,9cde6495c0ea;c1d87e2b05fc;071cbb5c2747;bc2e044238be;6ffccfc7fd2a;ace59cbcb651;a849ef06c242,,3685015c0f1c,56877,53025,1442,54467,42752,10,3,,
0140110a-9191-47af-8ce7-633074874bda,2026-05-24T22:23:39.198006Z,prompt-minimal,altinn-broker-getting-started,0,public-docs,public-docs-smoke,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,13,4,1,18dd59e10823;7cb98e5ee894;c050af21d82e;bc169ad3ed4b;02448e8b52b3;a1fcc9aae0fa;a6b5678aa6e5;be9e02a668a7;0a36ce72e13b;94f0fa820e54;9269cd53c390;f9ee273be3a9;a83186a0b089,c050af21d82e;bc169ad3ed4b;be9e02a668a7;94f0fa820e54,9584a6e89afc,19145,7454,552,8006,4992,3,3,"For å komme i gang med **Altinn Broker under overgangen til Altinn 3**, må du bruke **Altinn Broker Transition Solution** og følge stegene for å sette opp en overgangsressurs. [4][1]

Kort fortalt må en tjenesteeier:  
1. Ha en eksisterende **Altinn 2 Broker Service**. [1]  
2. Ha eller opprette en tilsvarende **Altinn 3 Broker Resource**. [1]  
3. Be om en **transition**-tilgang/løsning for å koble Altinn 2 og Altinn 3 sammen. [1]  
4. Konfigurere ressursen slik at den fungerer som en **Broker Transition service**, med verdier som samsvarer med Altinn 2-tjenesten der det er relevant. [2]

Hvis du mener **vanlig Altinn 3 Broker** og ikke overgangsløsningen, er det en egen “Getting Started with Altinn Broker”-side for det. [3]  
Hvis du vil, kan jeg også oppsummere de konkrete oppstartssteg…",
ea67d367-bde7-42f6-9531-f444b8167b33,2026-05-24T22:23:59.661436Z,prompt-minimal,altinn-broker-getting-started,1,public-docs,public-docs-smoke,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,11,2,1,c050af21d82e;bc169ad3ed4b;a1fcc9aae0fa;68bb403c3395;6a7d541f9b8b;a6b5678aa6e5;be9e02a668a7;d03f96e6fc68;94f0fa820e54;f9ee273be3a9;4918ffcef015,c050af21d82e;bc169ad3ed4b,9584a6e89afc,20463,7586,542,8128,4992,3,3,"For å komme i gang med **Altinn Broker under overgangen til Altinn 3**, må du som tjenesteeier følge disse stegene: [1]

1. Ha en eksisterende **Altinn 2 Broker Service**. [1]  
2. Ha eller opprett en tilsvarende **Altinn 3 Broker Resource**. [1]  
3. Be om en **transition setup** fra Altinn 2-tjenesten til Altinn 3-ressursen. [1]  
4. Gå live med overgangsløsningen og oppfordre brukerne til å migrere til **Altinn Broker**. [1]  
5. Når alle brukere har migrert, kan du avvikle den gamle **Altinn 2 Broker Service**. [1]

For å få overgangsløsningen til å fungere mest mulig likt Altinn 2, bør du også konfigurere ressursen med disse verdiene: [2]

- **MaxFileTransferSize** = `""1073741824""`  
- **FileTransferTimeToLive** = tilsvarende verdi som i Altinn 2, ofte `""30D""`  
- **PurgeFileTransferA…",
8e4ee4d8-b381-41df-b5d9-6151293264da,2026-05-24T22:24:18.727277Z,prompt-minimal,altinn-broker-getting-started,2,public-docs,public-docs-smoke,"simple,navigational,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,11,4,1,c050af21d82e;bc169ad3ed4b;a1fcc9aae0fa;68bb403c3395;6a7d541f9b8b;a6b5678aa6e5;be9e02a668a7;d03f96e6fc68;94f0fa820e54;f9ee273be3a9;4918ffcef015,c050af21d82e;bc169ad3ed4b;a1fcc9aae0fa;f9ee273be3a9,9584a6e89afc,19066,7470,539,8009,4992,3,3,"For å komme i gang med **Altinn Broker under overgangen til Altinn 3**, må du som service owner følge disse stegene: [1]

1. Ha en eksisterende **Altinn 2 Broker Service**. [1]  
2. Ha eller opprett en tilsvarende **Altinn 3 Broker Resource**. [1]  
3. Be om en **transition setup** fra Altinn 2-tjenesten til Altinn 3-ressursen. [1]  
4. Gå live med **transition solution** og oppfordre brukerne til å migrere til Altinn Broker. [1]  
5. Når alle brukere har migrert, kan du **decommission** Altinn 2 Broker Service. [1]

For å konfigurere ressursen slik at den fungerer best mulig som en overgangsløsning, bør du sette verdier basert på den eksisterende Altinn 2-tjenesten, blant annet: **MaxFileTransferSize = 1073741824**, **FileTransferTimeToLive** tilsvarende Altinn 2, **PurgeFileTransferAfter…",
28ac7df7-cae3-40fb-8429-e8e2160a71fe,2026-05-24T22:24:37.731881Z,prompt-minimal,altinn-broker-technical-overview,0,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,6,1,b35b658d8c9b;3815339142c4;5a6f79fe08ae;e71b5a7bc1ff;01fdec6b497d;5bf7538943b5;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54,b35b658d8c9b;3815339142c4;5a6f79fe08ae;e71b5a7bc1ff;01fdec6b497d;63e3857a5897,63c3d3e28820,19004,7346,540,7886,4992,3,3,"Den tekniske arkitekturen i overgangsfasen for Altinn Broker er **Altinn 3 Broker Transition Solution**, der en **intern Altinn 2 bridge / transition service bridge** videresender Broker-forespørsler fra Altinn 2 til Altinn 3 for en gitt tjeneste basert på **ServiceCode/ServiceEditionCode**-kombinasjonen [6]. Dette er beskrevet som en implementasjon av en **soft shift**-løsning fra Altinn 2 til Altinn 3 [6].

Kort oppsummert innebærer arkitekturen at:

- eksisterende **Altinn 2 Broker Services** kan kobles til en **Altinn 3 Resource** [3][5]
- forespørsler kan rutes fra Altinn 2 til Altinn 3 via en intern bridge [2][6]
- data og metadata lagres i **Altinn 3 store**, mens Altinn 2 i praksis bare kaller Altinn 3 [5]
- autentisering og autorisasjon skjer primært i API-endepunktet som brukes, …",
46c64261-bce4-48e3-b9db-f689c2eb022f,2026-05-24T22:24:57.461039Z,prompt-minimal,altinn-broker-technical-overview,1,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,7,1,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54;da85a86a3f0d;8aba253d24c8,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897;b65c1dda9cdb,63c3d3e28820,19728,7390,490,7880,4992,3,3,"Den tekniske arkitekturen bak **Altinn Broker i overgangsfasen** er en **Altinn 2 Broker Transition Solution** der en intern **Altinn 2 bridge / service bridge** videresender Broker-forespørsler fra Altinn 2 til Altinn 3 for en gitt tjeneste, basert på kombinasjonen **ServiceCode/ServiceEditionCode**. Dette er beskrevet som en implementasjon av en **soft shift**-løsning fra Altinn 2 til Altinn 3. [2][6]

Kort oppsummert innebærer arkitekturen at:

- **Altinn 2** fungerer som inngangspunkt for eksisterende Broker-tjenester, men kan rute forespørsler videre til Altinn 3 via den interne bridge-komponenten. [2][6]
- **Autentisering og autorisasjon** skjer primært i API-endepunktet som kalles; for Altinn 2 skjer dette på tjenestenivå før kallene rutes videre til Altinn 3. [4]
- For overgangsløs…",
93eed040-d091-43b0-8dbe-223de849fb20,2026-05-24T22:25:16.802748Z,prompt-minimal,altinn-broker-technical-overview,2,public-docs,public-docs-smoke,"exact-lookup,simple,open-ended,altinn-broker",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,10,4,1,b35b658d8c9b;3815339142c4;e71b5a7bc1ff;01fdec6b497d;b555599db80f;63e3857a5897;b65c1dda9cdb;94f0fa820e54;da85a86a3f0d;8aba253d24c8,3815339142c4;01fdec6b497d;b555599db80f;63e3857a5897,63c3d3e28820,19341,7451,508,7959,4992,3,3,"Den tekniske arkitekturen bak **Altinn Broker i overgangsfasen** er en **Altinn 2 Broker Transition Solution** der en intern **Altinn 2 bridge / transition service bridge** videresender Broker-forespørsler fra **Altinn 2 til Altinn 3** for en gitt forespørsel, basert på **ServiceCode/ServiceEditionCode**-kombinasjonen. Dette er beskrevet som en implementasjon av en **soft shift**-løsning fra Altinn 2 til Altinn 3. [1][4]

Kort oppsummert innebærer arkitekturen at:  
- **Altinn 2** fortsatt brukes som inngangspunkt for enkelte tjenester, men forespørsler kan rutes videre til **Altinn 3** via bridge-komponenten. [1][4]  
- **Autentisering og autorisasjon** skjer primært i API-endepunktet som kalles; i Altinn 2 skjer dette på tjenestenivå før ruting til Altinn 3, mens Altinn 3 håndterer dette…",
bca77a7f-892b-4d94-ac9b-b2c6d949b34f,2026-05-24T22:25:31.752641Z,prompt-minimal,altinn-dialogporten-about,0,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,9,4,1,e4deb94ea9c5;ca4e0bd94283;9f75a7784e9b;6ede690dc04c;fa42f12f0e96;15caa4bf8ead;0f76a4965326;66335015006e;4a9ad6cd2bd1,9f75a7784e9b;0f76a4965326;66335015006e;4a9ad6cd2bd1,9f75a7784e9b,14949,6911,448,7359,4992,3,3,"Dialogporten er en løsning som gjør meldinger og dialoger fra Altinn 3 og andre digitale tjenesteplattformer tilgjengelige for sluttbrukersystemer i et felles format. [1][3]

Det finnes også en mer teknisk beskrivelse i kildene: Dialogporten er et API for Dialogporten-funksjonalitet, med blant annet OpenAPI- og GraphQL-spesifikasjoner. [2][4]",
2cbc6786-dd99-4fa2-afb4-64baa55251bc,2026-05-24T22:25:44.548788Z,prompt-minimal,altinn-dialogporten-about,1,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,1,1,1,9f75a7784e9b,9f75a7784e9b,9f75a7784e9b,12795,6927,385,7312,4992,3,3,"Dialogporten er en løsning som gjør meldinger og dialoger implementert på Altinn 3 og andre digitale tjenesteplattformer tilgjengelig for sluttbruker-systemer i et felles format. [1]

Det er altså en felles port for dialog og meldinger mellom tjenesteplattformer og sluttbrukersystemer. [1]",
ae673f3a-97cb-49b9-907b-8e5785d1e012,2026-05-24T22:25:59.288385Z,prompt-minimal,altinn-dialogporten-about,2,public-docs,public-docs-smoke,"altinn-dialogporten,exact-lookup,simple",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,7,2,1,9f75a7784e9b;4a9ad6cd2bd1;fa42f12f0e96;15caa4bf8ead;e4deb94ea9c5;ca4e0bd94283;6ede690dc04c,9f75a7784e9b;15caa4bf8ead,9f75a7784e9b,14739,6940,492,7432,4992,3,3,"Dialogporten er en løsning som gjør meldinger og dialoger fra Altinn 3 og andre digitale tjenesteplattformer tilgjengelige for sluttbruker-systemer i et felles format. [1]

Den brukes altså som en felles portal/kanal for dialogdata, der metadata om tjenester kan være tilgjengelig i Dialogporten, mens selve dataene eller meldingene kan hentes fra de underliggende plattformene. [1][2]",
17b4ad75-4260-44d7-b080-f34dc936e47f,2026-05-24T22:26:37.520773Z,prompt-minimal,altinn-studio-create-user,0,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,4,3,1,1ce045e4ea2f;bc2e044238be;ace59cbcb651;6ffccfc7fd2a,1ce045e4ea2f;bc2e044238be;ace59cbcb651,0fac42eefdc4,38232,30485,1474,31959,25728,9,3,"Søket gir fortsatt bare samme dokument, så jeg har ikke bedre evidens for en konkret opprettelsesprosess. Jeg kan nå gi et forsiktig, dokumentbasert svar: i denne kunnskapsbasen finnes det ikke en beskrivelse av hvordan man oppretter en bruker i Altinn Studio v8; dokumentasjonen sier bare at Studio bruker Gitea som repository og at utviklere kan bruke designer eller lokale IDE-er.
Jeg fant ikke en dokumentert “opprett bruker”-flyt for Altinn Studio v8 i kunnskapsbasen.

Det jeg fant er at Altinn Studio beskrives som en app-utviklingsløsning der:
- **Gitea brukes som repository**
- repositoryet kan nås fra **designer-applikasjonen** og fra **lokale IDE-er**
- dokumentasjonen er mer om **arkitektur** enn om brukeroppretting

Så, basert på denne dokumentasjonen, ser det ikke ut til at du “opp…",
1d6fc299-0e2e-476a-a0ba-0aa6abffc746,2026-05-24T22:26:53.615895Z,prompt-minimal,altinn-studio-create-user,1,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,2,1,1dc794bca3d7;9755632d1ef5;d4c496b15ba4;6708c82c6418;008bece2be96;79fcd70d01e9;399dd12914ed;f460db60d7b4;f03ec7160b50,1dc794bca3d7;79fcd70d01e9,0fac42eefdc4,16094,7352,449,7801,4992,3,3,"For å opprette en bruker i Altinn Studio v8, følger du denne prosessen [2]:

1. Gå til [altinn.studio](https://altinn.studio) og klikk **""Create new user""** [2].  
2. Registrer deg via **Ansattporten** [2].  
3. Logg inn i Ansattporten med for eksempel **BankID** eller **MinID** [2].  
4. Opprett en Altinn Studio-bruker ved å fylle inn **brukernavn, e-post, passord og captcha**, og klikk **""Complete""** [2].  
5. Aktiver kontoen din via lenken du får på e-post [2].  
6. Gi **Altinn Studio application** tilgang til brukerkontoen din [2].  

Etter dette er brukeren din opprettet og koblet til Ansattporten-brukeren din [2].

Hvis du vil, kan jeg også forklare forskjellen på å **opprette en ny bruker** og å **koble en eksisterende bruker til Ansattporten** [1][2].",
c00dc2ba-12bf-453f-b2b1-6b54d7af7c9b,2026-05-24T22:27:10.106697Z,prompt-minimal,altinn-studio-create-user,2,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,2,1,79fcd70d01e9;1dc794bca3d7;f460db60d7b4;399dd12914ed;7a010b4280f0;9ae89177238d;ae8295fb1ae4,79fcd70d01e9;1dc794bca3d7,0fac42eefdc4,16490,7440,431,7871,4992,3,3,"For å opprette en bruker i Altinn Studio v8 gjør du dette: [1]

1. Gå til [altinn.studio](https://altinn.studio) og klikk **""Create new user""**. [1]  
2. Registrer deg via **Ansattporten**. [1]  
3. Logg inn i Ansattporten med legitimasjon, for eksempel **BankID** eller **MinId**. [1]  
4. Opprett en Altinn Studio-bruker ved å fylle inn **username**, **email**, **password** og **captcha**, og klikk **""Complete""**. [1]  
5. Aktiver kontoen din via e-posten du får tilsendt, og åpne aktiveringslenken i nettleseren. [1]  
6. Gi **Altinn Studio application** tilgang til brukerkontoen din. [1]

Når kontoen er aktivert, kan du klikke på logoen øverst til venstre for å gå til **service dashboard**. [1]

Hvis du allerede har registrert deg i Altinn Studio via **GitHub** eller **email address**, kan…",
c980762a-4e17-4586-87fd-0fa857313fcc,2026-05-24T22:27:40.237020Z,prompt-minimal,altinn-studio-datamodeling,0,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,7,3,1,6ffccfc7fd2a;bc2e044238be;ace59cbcb651;071cbb5c2747;c1d87e2b05fc;a849ef06c242;11e35ec170ba,c1d87e2b05fc;a849ef06c242;11e35ec170ba,2f6cee8d5f5e,30129,18311,834,19145,13568,6,3,"For å definere en datamodell i Altinn Studio v8 går du til **Altinn Studio Dashboard**, velger **Edit** for appen eller repositoryet ditt, og åpner fanen **Datamodell** i toppmenyen. [1]

Deretter kan du laste opp en **XSD**-datamodell: Klikk **Last opp datamodell** / **Last opp**, velg en `.xsd`-fil og last den opp. [2] Altinn Studio støtter her **kun opplasting av XSD-datamodeller**, og når filen er behandlet, genereres `<model>.cs` og `<model>.schema.json`. [2]

Det finnes også to kategorier i nedtrekkslisten: **XSD** og **JSON Schema**. XSD-filer vises når de ikke allerede har en tilsvarende JSON Schema-fil, og JSON Schema-modeller er de som er generert etter behandling av opplastede XSD-filer. [3]

Hvis du mener noe annet med “definere” enn å laste opp en datamodell, er spørsmålet lit…",
edc5153a-204c-45d0-86eb-37a2cf8cbd9a,2026-05-24T22:27:53.195263Z,prompt-minimal,altinn-studio-datamodeling,1,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,4,1,1,3823ec145974;1ce045e4ea2f;bc2e044238be;ace59cbcb651,3823ec145974,2f6cee8d5f5e,12957,6169,471,6640,4992,3,3,"En **datamodell** i Altinn Studio v8 er en strukturert beskrivelse av hvilke data som skal samles inn, og hvordan disse dataene henger sammen. Den beskriver innholdet i skjemaet — altså hvilken informasjon brukeren skal oppgi — men ikke hvordan skjemaet er visuelt utformet eller lagt opp. [1]

Hvis du spør **hvordan du definerer** en datamodell i Altinn Studio v8, sier kilden her bare hva en datamodell er, ikke de konkrete trinnene i verktøyet. Det som fremgår er at datamodellen typisk angir felter som navn, fødselsdato, e-postadresse og svar på spørsmål, samt felttypene og regler som om feltet er påkrevd eller har en bestemt verdiområde. [1]

Hvis du vil, kan jeg også hjelpe deg med **praktisk opprettelse av datamodell i Altinn Studio v8** steg for steg, men da trenger jeg en kilde som be…",
005efc7e-5943-4371-921c-15b75dc05feb,2026-05-24T22:28:25.901975Z,prompt-minimal,altinn-studio-datamodeling,2,public-docs,public-docs-smoke,"simple,altinn-studio,navigational",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,6,2,1,6ffccfc7fd2a;bc2e044238be;ace59cbcb651;071cbb5c2747;c1d87e2b05fc;a849ef06c242,c1d87e2b05fc;a849ef06c242,2f6cee8d5f5e,32706,22413,1016,23429,17280,7,3,"For å definere en datamodell i Altinn Studio v8, går du til **Altinn Studio Dashboard**, velger **Edit** for enten en app under **Mine applikasjoner** eller et **Data Modeling repository** for organisasjonen din, og åpner fanen **Datamodell** i toppmenyen. [1]

Deretter kan du laste opp en **XSD data model**: Klikk **Last opp datamodell** / **Last opp**, velg en `.xsd`-fil og last den opp. [2] Altinn Studio støtter her **kun opplasting av XSD data models**. [2]

Når XSD-filen er behandlet, genereres filene `<model>.cs` og `<model>.schema.json`, og de blir tilgjengelige under `App/models/` i app-repositoriet. [2]

Hvis du mener noe annet med “definere” enn å laste opp en datamodell, er spørsmålet litt underspesifisert, fordi kildene her beskriver **opplasting av XSD** som måten å opprette d…",
bc3cefd6-7c5f-4687-8a7d-5ff5f84e1237,2026-05-24T22:28:51.906001Z,prompt-minimal,altinn3-lansert-when,0,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,0.0,1.0,1.0,1.0,6,1,1,24ba94a179c3;2840be59c8d4;3b9d00305074;f9f576be43d3;d81ff032aa35;8e22ae4b88b1,8e22ae4b88b1,8e22ae4b88b1,26001,15583,516,16099,7040,4,3,Altinn 3 ble lansert i **juni 2020**. Kilden sier også at de første applikasjonene på løsningen ble satt i produksjon **19. juni 2020** [1].,
1d886b8e-8518-45f0-b733-f6a7ec36c8e5,2026-05-24T22:29:50.122285Z,prompt-minimal,altinn3-lansert-when,1,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,false,0.0,0.0,0.0,0.0,1,1,1,24ba94a179c3,24ba94a179c3,8e22ae4b88b1,58216,46674,1222,47896,36480,9,3,"Jeg fant ikke en sikker, eksplisitt lanseringsdato for Altinn 3 i dokumentene jeg rakk å lese.

Det jeg kan si med trygghet er at dokumentbasen peker mot Altinn 3 / Altinn Studio og relaterte “what’s new”-sider, men jeg fikk ikke fram en kilde som direkte sier “Altinn 3 ble lansert [dato]”.

Hvis du vil, kan jeg fortsette og lete mer målrettet etter:
- en presis lanseringsdato
- første produksjonssetting
- eller en tidslinje for overgangen fra Altinn 2 til Altinn 3",
fa60ae10-c13c-4b52-a43a-e336dc45d59c,2026-05-24T22:30:38.866740Z,prompt-minimal,altinn3-lansert-when,2,public-docs,altinn3-stability,"exact-lookup,simple,altinn-3-general,temporal",complete,0,false,chunks+answer,true,1.0,1.0,1.0,1.0,5,1,1,d81ff032aa35;9df6c25ca068;3b9d00305074;f9f576be43d3;8e22ae4b88b1,8e22ae4b88b1,8e22ae4b88b1,48742,7558,393,7951,4992,3,3,"Altinn 3 ble lansert i juni 2020, og de første applikasjonene på løsningen ble satt i produksjon 19. juni 2020. [1]",
77af4f7f-bd76-4d9a-9d6d-24d6308853a6,2026-05-24T22:31:00.151653Z,prompt-minimal,altinn-correspondence-post-published,0,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,9,5,1,831b2a861032;5e236f159fb8;fa957b5aa28b;29d2607ef0bd;2756a3f03a09;b2d5bb1a67a8;8b9a47dadc7f;3e5d3ec39d0e;e8581528604f,5e236f159fb8;fa957b5aa28b;2756a3f03a09;b2d5bb1a67a8;3e5d3ec39d0e,068a1c1b7fa5,21282,7329,497,7826,4992,3,3,"Etter at en correspondence er publisert i Altinn, går den inn i **recipient interactions / post-published lifecycle**-fasen, der mottakeren kan gjøre flere ting: hente den (**Fetched**), lese den (**Read**), laste ned vedlegg (**AttachmentsDownloaded**), og eventuelt bekrefte den (**Confirmed**) hvis **IsConfirmationNeeded = true**. [2][3][4][5]

Kort sagt:
- **GetOverview** eller **GetContent** setter status til **Fetched**. [1][3][5]
- Første gang innholdet åpnes, settes status til **Read**; dette kan også gjøres eksplisitt med `/markasread`. [1][3][4]
- Vedlegg kan lastes ned når som helst etter publisering, og da settes **AttachmentsDownloaded**. [1][3][4]
- **Confirmed** krever eksplisitt handling via `/confirm` og forutsetter **Fetched**. [1][4]
- Etter dette kan correspondencen sene…",
29b9e34f-d7a7-495a-b487-19e234975671,2026-05-24T22:31:21.424971Z,prompt-minimal,altinn-correspondence-post-published,1,public-docs,exploratory-rerank,"altinn-correspondence,simple,factual",complete,0,false,chunks+answer,true,0.0,0.0,0.0,0.0,5,2,1,4236d1b1890c;1df131e9cda4;c6cd61e18b59;d86b0c860b67;5f284f7f2aa5,4236d1b1890c;5f284f7f2aa5,068a1c1b7fa5,21268,7672,516,8188,4992,3,3,"Etter at en **correspondence** er publisert i Altinn, går den inn i fasen for **mottakerinteraksjoner**. Da kan mottakeren blant annet **hente meldingsdetaljer, lese meldingen, laste ned vedlegg, bekrefte, eller slette/arkivere meldingen**. [1]

I livssyklusoversikten er de relevante statustilstandene etter publisering blant annet **Hentet**, **Lest**, **Vedlegg Lastet Ned**, **Bekreftet**, **Slettet av Mottaker** og **Slettet av Altinn**. [1]

Det finnes også hendelser knyttet til dette etter publisering, for eksempel **`no.altinn.correspondence.correspondencereceiverread`** og **`no.altinn.correspondence.correspondencereceiverconfirmed`** for mottakeren. [2]

Hvis du mener én spesifikk status etter publisering, er den nærmeste generelle beskrivelsen at correspondence blir tilgjengelig fo…",
